timestamp,operation,url,text,u_id
1.44134E+12,select,http://stackoverflow.com/search?q=java%20car%20makes%20inheritance&s=91e11bff-c975-4495-aca0-ae9600210da4,"car makes inheritance
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/31559666/inheritance-getter-and-tostring-java,"uck on getter method in subclass. Here is the Point clas
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/31559666/inheritance-getter-and-tostring-java,"uck on getter method in subclass. Here is the Point clas
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/31559666/inheritance-getter-and-tostring-java,"re LineSub class:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/31559666/inheritance-getter-and-tostring-java,"re LineSub class:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/31559666/inheritance-getter-and-tostring-java," up vote
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/31559666/inheritance-getter-and-tostring-java," up vote
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/31559666/inheritance-getter-and-tostring-java," up vote
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/29353240/how-do-i-print-using-tostring-using-inheritance-in-java," out while using the return super.toString(), but Iget errors saying cannot find symbol for stus, but I have it right before starting the s
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/29353240/how-do-i-print-using-tostring-using-inheritance-in-java," public class StuTest2
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/29353240/how-do-i-print-using-tostring-using-inheritance-in-java," public class StuTest2
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/2871952/how-do-i-get-is-it-possible-to-a-reference-to-the-class-that-creates-an-instan," up vote
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/2871952/how-do-i-get-is-it-possible-to-a-reference-to-the-class-that-creates-an-instan," create a new instance of a class that needs a member of the calling class. But i can't pass a reference to the calling class through the constructor. 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/2871952/how-do-i-get-is-it-possible-to-a-reference-to-the-class-that-creates-an-instan," create a new instance of a class that needs a member of the calling class. But i can't pass a reference to the calling class through the constructor. 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/2871952/how-do-i-get-is-it-possible-to-a-reference-to-the-class-that-creates-an-instan,"emberFromCallingClass()
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/2871952/how-do-i-get-is-it-possible-to-a-reference-to-the-class-that-creates-an-instan,".WriteLine(trace.GetFrame(1).GetMethod()
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/2871952/how-do-i-get-is-it-possible-to-a-reference-to-the-class-that-creates-an-instan,"GetMethods or 'GetMember' or similar on the reflected type to get out the actual method you want. 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/20044199/create-object-using-abstract-classes,"d better oop ,but I don't understand how to use abstract classes. I have a car class, and a car can be mercedes , audi and volvo. Mercedes cars can have 5 passengers ,can open door and block windows; audi car can have 6 passengers, and just can open door. Volvo car can only have 3 passengers. So, in order to do this, I created an interface:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/20044199/create-object-using-abstract-classes,"d better oop ,but I don't understand how to use abstract classes. I have a car class, and a car can be mercedes , audi and volvo. Mercedes cars can have 5 passengers ,can open door and block windows; audi car can have 6 passengers, and just can open door. Volvo car can only have 3 passengers. So, in order to do this, I created an interface:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/20044199/create-object-using-abstract-classes,"nterface Car{ void openDoor();
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/20044199/create-object-using-abstract-classes,"nterface Car{ void openDoor();
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/20044199/create-object-using-abstract-classes,"ublic interface Car{ void openDoor();
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"In order to run your program, you have to have a main method.
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"he two parts to the trouble you're having: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"he two parts to the trouble you're having: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"You have to understand what static and non-static mean.
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"You have to understand what static and non-static mean.
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"st, as mentioned by others, you can't just have a method run because it's declared and defined in your class. You actually need to have it called, directly or indirectly, by the main method. The main method is written like this:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ou have to understand what static and non-static mean. First, as mentioned by others, you can't just have a method run because it's declared and defined in your class. You actually need to have it called, directly or indirectly, by the main method. The main method is written like this:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ou have to understand what static and non-static mean. First, as mentioned by others, you can't just have a method run because it's declared and defined in your class. You actually need to have it called, directly or indirectly, by the main method. The main method is written like this:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class," up vote
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class," up vote
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"n order to run your program, you have to have a main method. You have to understand what static and non-static mean.
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"to the trouble you're having: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"to the trouble you're having: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"public static void main(String[] args) {
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"public static void main(String[] args) {
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ic static void main(String[] args) {     // Do Stuff
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"tand the difference between classes and obj
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"tand the difference between classes and obj
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ints. They d
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"public class StuffDoer {     public void doStuff {
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"public class StuffDoer {     public void doStuff {
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"public class StuffDoer {     public void doStuff {
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class," Instead, you can first create a new instance object of your class inside of the main method, and then call the non-static instance method off of your instance object:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class," Instead, you can first create a new instance object of your class inside of the main method, and then call the non-static instance method off of your instance object:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"d, you can first create a new instance object of your class inside of the main method, and then call the non-static instance method off of your instance object: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"d, you can first create a new instance object of your class inside of the main method, and then call the non-static instance method off of your instance object: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"lic class StuffDoer {     public void doStuff {
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"Instead, you can first create a new instance object of your class inside of the main method, and then call the non-static instance method off of your instance object:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"  Here's the two parts to the trouble you're having:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"  Here's the two parts to the trouble you're having:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"Instead, you can first create a new instance object of your class inside of the main method, and then call the non-static instance method off of your instance object:
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class," }
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class," }
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"mething like this won't work: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"mething like this won't work: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ethod, you will notice, is static. It belongs to the class it's declared in, rather than to any instance objects. This means, outside of itself, the main method knows only about the class that it's in, and any other static methods or objects in that class. Things that are not static belong to the actual objects created from the class -- and the main method will know nothing about these actual objects, unless they are created inside of the main method itself. 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ethod, you will notice, is static. It belongs to the class it's declared in, rather than to any instance objects. This means, outside of itself, the main method knows only about the class that it's in, and any other static methods or objects in that class. Things that are not static belong to the actual objects created from the class -- and the main method will know nothing about these actual objects, unless they are created inside of the main method itself. 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ice, is static. It belongs to the class it's declared in, rather than to any instance objects. This means, outside of itself, the main method knows only about the class that it's in, and any other static methods or objects in that class. Things that are not static belong to the actual objects created from the class -- and the main method will know nothing about these actual objects, unless they are created inside of the main method itself. 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ice, is static. It belongs to the class it's declared in, rather than to any instance objects. This means, outside of itself, the main method knows only about the class that it's in, and any other static methods or objects in that class. Things that are not static belong to the actual objects created from the class -- and the main method will know nothing about these actual objects, unless they are created inside of the main method itself. 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/20044199/create-object-using-abstract-classes,"dows; audi car can have 6 passengers, and just can open door. Volvo car can only have 3 passengers. So, in order to do this, I created an interface: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/20044199/create-object-using-abstract-classes,"dows; audi car can have 6 passengers, and just can open door. Volvo car can only have 3 passengers. So, in order to do this, I created an interface: 
",A0084
1.44134E+12,select,http://stackoverflow.com/questions/19980913/java-print-method-wont-work-in-class,"ic static void main(String[] args) {         doStuff();  // Won't work!
",A0084
1.44139E+12,select,http://stackoverflow.com/questions/188547/eclipse-reading-stdin-system-in-from-a-file," Also check this other question for an answer involving launching a J
",A0084
1.44139E+12,select,http://stackoverflow.com/questions/188547/eclipse-reading-stdin-system-in-from-a-file,"System.setIn(new FileInputStream(filename));
",A0084
1.44255E+12,select,http://stackoverflow.com/questions/23530173/could-not-find-or-load-main-class-error-while-running-java-program-using-cmd-p,"org.tij.exercises;
",A0084
1.44255E+12,select,http://stackoverflow.com/questions/9189926/java-percentage-to-show-decimals,"o that using NumberFormat in Java. Below is the sample code: 
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/9189926/java-percentage-to-show-decimals,"an do that using NumberFormat in Java. Below is the sample code: 
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/9189926/java-percentage-to-show-decimals,"an do that using NumberFormat in Java. Below is the sample code: 
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/9189926/java-percentage-to-show-decimals,"tNumberInstance(); numberFormat.se
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/9189926/java-percentage-to-show-decimals,"s multiplied by 100 for yo
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/698261/how-do-you-format-a-fractional-percentage-with-java-text-messageformat," the javadoc of java.text.DecimalFormat. 
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/698261/how-do-you-format-a-fractional-percentage-with-java-text-messageformat," the javadoc of java.text.DecimalFormat. 
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/4738853/java-decimal-format-parse-to-return-double-value-with-specified-number-of-deci,"matterUK.format(valCEWithUKFormat.doubleValue() ); This will give you the output of 1,235
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/9189926/java-percentage-to-show-decimals,"ent.format(InterestRate));
",A0084
1.44259E+12,select,http://stackoverflow.com/questions/9189926/java-percentage-to-show-decimals,".getNumberInstance(someL
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator," in semantics. If a is null, then a.concat(b) NPEs but a+=b will treat the original value of a as if it were null. Furthermore
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"with javap -c (included in the Sun JDK). You should see a list
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"with javap -c (included in the Sun JDK). You should see a list
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"s if it were null. Furthermore, the concat() method only accepts String values while the + operator will silently convert the argument to a Strin
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"s if it were null. Furthermore, the concat() method only accepts String values while the + operator will silently convert the argument to a Strin
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator," down vote
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator," down vote
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator," convert the argument to a String (using the toString() method for objects). So the concat() method is more strict in what it accepts. 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator," convert the argument to a String (using the toString() method for objects). So the concat() method is more strict in what it accepts. 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator," accepted
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator," accepted
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"o the concat() method is more strict in what it accepts. 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"o the concat() method is more strict in what it accepts. 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"  No, not quite.
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/7817951/string-concatenation-in-java-when-to-use-stringbuilder-and-concat,"n should we use + for concatenation of strings, when is StringBuilder preferred and When is it suitable to use concat. 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/7817951/string-concatenation-in-java-when-to-use-stringbuilder-and-concat,"n should we use + for concatenation of strings, when is StringBuilder preferred and When is it suitable to use concat. 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"append(a)     .append(b)
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"se {         char ac[] = new char[count + i];
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"String concatenation: concat() vs + operator 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/47605/string-concatenation-concat-vs-operator,"String concatenation: concat() vs + operator 
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/26446193/converting-a-do-while-loop-into-a-while-loop,"int length = word.length(); if (length > 1)
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/26446193/converting-a-do-while-loop-into-a-while-loop," length = word.length(); if (length > 1)
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/26446193/converting-a-do-while-loop-into-a-while-loop," length = word.length(); if (length > 1)
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/26446193/converting-a-do-while-loop-into-a-while-loop,"         word[length - 1] = ch;
",A0084
1.4429E+12,select,http://stackoverflow.com/questions/26446193/converting-a-do-while-loop-into-a-while-loop,"nt length = word.length(); if (length > 1)
",A0084
